filepath,filename,extension,file_size,label,width,height,mode,num_channels,aspect_ratio,is_image_valid,is_black,is_na,hash,is_duplicate_after_first,species,disease,is_augmented,phi1_distingue_large_vs_etroit,phi2_distinction_elongation_forme,phi3_asymetrie_maladie,phi4_symetrie_diagonale_forme,phi5_concavite_extremites,phi6_decalage_torsion_maladie,phi7_asymetrie_complexe,energie_basse_forme_feuille,energie_moyenne_texture_veines,energie_haute_details_maladie,hog_moyenne_contours_forme,hog_ecarttype_texture,pixel_ratio,leaf_segments,area,perimeter,circularity,solidity,extent,eccentricity,major_axis_length,minor_axis_length,compactness,fractal_dimension
/Users/mackjb/repository/datasciencetest_reco_plante-1/dataset/plantvillage/clean_images/Potato___healthy/046641c1-f837-49eb-b5f2-4109910a027c___RS_HL 1878_final_masked.png,046641c1-f837-49eb-b5f2-4109910a027c___RS_HL 1878_final_masked.png,png,93335,Potato___healthy,256,256,RGB,3,1.0,True,False,False,07fcb26242f9a58a6549f81a02e6b6e0,False,Potato,healthy,False,0.0014389130516431258,5.065408225760228e-10,1.7661030841674083e-12,7.320803986673236e-12,2.584470340815966e-23,3.963728842262153e-17,4.9986124277695845e-24,0.9761073998158469,0.015488303847033336,0.008404296337119888,0.11118729829005738,0.10863713915041187,0.6871490478515625,21.0,44559.5,1595.2417641878128,0.22003772735172078,0.9162023234296288,0.6907164558531746,,238.21507263183594,244.16604614257812,57.11007273890069,1.3855841163780078
/Users/mackjb/repository/datasciencetest_reco_plante-1/dataset/plantvillage/clean_images/Potato___healthy/03da9931-e514-4cc7-b04a-8f474a133ce5___RS_HL 1830_final_masked.png,03da9931-e514-4cc7-b04a-8f474a133ce5___RS_HL 1830_final_masked.png,png,83003,Potato___healthy,256,256,RGB,3,1.0,True,False,False,d23ebaec6e02cfeb24edb628cbbf5420,False,Potato,healthy,False,0.001405198876714541,9.450064422218897e-10,1.2708321895465194e-10,2.2024987513087337e-11,-1.1651421250904828e-21,-6.152954359602619e-16,1.5556329947406497e-23,0.9792476164339609,0.014240732451454498,0.006511651114584625,0.09659939613907355,0.11356302168653207,0.6014251708984375,22.0,38912.5,1546.4965974092484,0.20445656499924406,0.9054156244546565,0.7050770986972041,,219.9626007080078,234.5679168701172,61.46229941017367,1.3757818628337144
/Users/mackjb/repository/datasciencetest_reco_plante-1/dataset/plantvillage/clean_images/Potato___healthy/00fc2ee5-729f-4757-8aeb-65c3355874f2___RS_HL 1864_final_masked.png,00fc2ee5-729f-4757-8aeb-65c3355874f2___RS_HL 1864_final_masked.png,png,89156,Potato___healthy,256,256,RGB,3,1.0,True,False,False,f0159ca34b9a33a0ab0f928c3f499c4b,False,Potato,healthy,False,0.0014849883644398303,4.3308177917078074e-10,4.007766455699441e-11,2.9452378961703666e-11,-7.968120073832999e-22,-4.964498387748034e-16,6.237024746307654e-22,0.9719456197516007,0.018511468091317478,0.00954291215708221,0.09942997310629648,0.11238654027253558,0.609161376953125,24.0,39302.5,1342.3300768136978,0.27410149093696595,0.9221717758303124,0.7179850200949945,,223.66220092773438,232.03553771972656,45.8456850103344,1.3541800370752153
/Users/mackjb/repository/datasciencetest_reco_plante-1/dataset/plantvillage/clean_images/Potato___healthy/04481ca2-f94c-457e-b785-1ac05800b7ec___RS_HL 1930_final_masked.png,04481ca2-f94c-457e-b785-1ac05800b7ec___RS_HL 1930_final_masked.png,png,69168,Potato___healthy,256,256,RGB,3,1.0,True,False,False,54d525af179ad51141d0b0b8da1b3187,False,Potato,healthy,False,0.0015932312738153771,6.645255142659253e-07,5.512370110204557e-11,8.52702849034338e-12,1.78038686970634e-22,6.369692798111535e-15,4.9789908007806095e-23,0.9867636000430335,0.008596657019069922,0.004639742937896219,0.09269693057176659,0.11080046810809592,0.5458221435546875,26.0,35092.5,1355.016368508339,0.240179031712868,0.9058349788980524,0.6312054824088064,,162.51226806640625,283.1648254394531,52.32084801383562,1.35033008779426
/Users/mackjb/repository/datasciencetest_reco_plante-1/dataset/plantvillage/clean_images/Potato___healthy/07dfb451-4378-49d1-b699-33a5fc49ff07___RS_HL 5399_final_masked.png,07dfb451-4378-49d1-b699-33a5fc49ff07___RS_HL 5399_final_masked.png,png,74111,Potato___healthy,256,256,RGB,3,1.0,True,False,False,d77be3261e427b56b60f8fa7e45291cc,False,Potato,healthy,False,0.001431847238335393,1.57102343180209e-07,2.408109914396283e-11,2.957455216921854e-12,-2.1972620164756918e-23,1.0327394566441066e-15,1.183730968452343e-23,0.9756463973244803,0.01408333064760975,0.010270272027910013,0.08711562219154276,0.1106334050562422,0.510894775390625,24.0,32782.0,1479.425529718399,0.18821710635598696,0.9069079038371096,0.7081110271087591,,184.63388061523438,231.1173095703125,66.76529491741094,1.3435559866279905
/Users/mackjb/repository/datasciencetest_reco_plante-1/dataset/plantvillage/clean_images/Soybean___healthy/00247bff-26dc-445a-8d11-0b2592787ec3___RS_HL 6869_final_masked.png,00247bff-26dc-445a-8d11-0b2592787ec3___RS_HL 6869_final_masked.png,png,49181,Soybean___healthy,256,256,RGB,3,1.0,True,False,False,a04b1ad148935d27ea4eea6cc68459dc,False,Soybean,healthy,False,0.0015497455169936664,4.578389071921425e-08,2.3663581760786947e-10,1.9222909127895952e-12,-7.468428762473073e-24,3.7643446106398987e-16,-4.031261424504268e-23,0.9973104714992315,0.002373416721653943,0.0003161117791145419,0.09131954612930984,0.11834003559901762,0.610748291015625,18.0,39505.5,1643.3838995695114,0.18381856489993453,0.9009030580830539,0.6403251426348547,,220.01121520996094,245.01263427734375,68.36290241521546,1.3778124937790033
/Users/mackjb/repository/datasciencetest_reco_plante-1/dataset/plantvillage/clean_images/Soybean___healthy/0007ca44-b81d-475c-b8b5-c226a041f020___RS_HL 6331_final_masked.png,0007ca44-b81d-475c-b8b5-c226a041f020___RS_HL 6331_final_masked.png,png,90900,Soybean___healthy,256,256,RGB,3,1.0,True,False,False,39f774adcfd236fc3bfef6589eb2889b,False,Soybean,healthy,False,0.0016732018951670495,5.7185477064155634e-08,3.0693092305502906e-10,2.079857905962453e-12,-5.1984846904942647e-23,4.957517387583636e-16,-7.684662324278163e-24,0.9812093455690374,0.011130928204776385,0.007659726226186379,0.1199372017326461,0.10048714732942428,0.7393646240234375,19.0,47934.0,1512.513842344284,0.26330240117706283,0.9371902280703469,0.731414794921875,,236.21575927734375,267.6723327636719,47.72600081952413,1.3374993432458817
/Users/mackjb/repository/datasciencetest_reco_plante-1/dataset/plantvillage/clean_images/Soybean___healthy/0029bef1-201b-4dcc-9f84-d01dfc24785d___RS_HL 6484_final_masked.png,0029bef1-201b-4dcc-9f84-d01dfc24785d___RS_HL 6484_final_masked.png,png,85533,Soybean___healthy,256,256,RGB,3,1.0,True,False,False,a79c4b221c0c096736f9e4132180c957,False,Soybean,healthy,False,0.0015037373363901512,1.5711774567432215e-08,3.3247815976541473e-10,1.9100156180151717e-12,3.353409185612601e-24,1.171260134301804e-16,4.801537675338159e-23,0.9856759537596862,0.008659407604695558,0.005664638635618203,0.11408957594155884,0.10309180667222285,0.6936187744140625,34.0,44740.0,1764.6214878559113,0.18055217193562842,0.9167657063235113,0.68267822265625,,238.99234008789062,251.26438903808594,69.59966462679505,1.3606588336242724
/Users/mackjb/repository/datasciencetest_reco_plante-1/dataset/plantvillage/clean_images/Soybean___healthy/0010d6a1-64f1-4997-99d8-6d86fa629014___RS_HL 6967_final_masked.png,0010d6a1-64f1-4997-99d8-6d86fa629014___RS_HL 6967_final_masked.png,png,76247,Soybean___healthy,256,256,RGB,3,1.0,True,False,False,6ea4ed9995d7819ab1d694c342be926e,False,Soybean,healthy,False,0.001697142063814819,2.034824420535779e-07,5.702436426485327e-10,3.131829731911832e-11,2.2105213512439856e-21,1.0627271924952727e-15,-3.553927370785e-21,0.9837487397058553,0.010768099899034276,0.0054831603951107435,0.10478770603730019,0.10767729938340169,0.64263916015625,16.0,41566.5,1638.9818786382675,0.19444868825602626,0.9001949106659448,0.6342544555664062,,208.2693634033203,281.7480163574219,64.62563839882176,1.362781895597284
/Users/mackjb/repository/datasciencetest_reco_plante-1/dataset/plantvillage/clean_images/Soybean___healthy/0027f9ae-818b-41d1-95c8-9e296bd0fdae___RS_HL 6902_final_masked.png,0027f9ae-818b-41d1-95c8-9e296bd0fdae___RS_HL 6902_final_masked.png,png,71414,Soybean___healthy,256,256,RGB,3,1.0,True,False,False,b3ea8ae1e2aedf832681b40b48a802a1,False,Soybean,healthy,False,0.001750476505717865,4.257895024884936e-08,3.0359810966223855e-10,3.6847098346398153e-13,-2.65572183433306e-24,-2.3251367286221587e-17,2.852268173829879e-24,0.9845890065074353,0.009668951107957175,0.005742042384607588,0.10510514640240097,0.10709790935035421,0.6298370361328125,29.0,40595.5,1600.236711859703,0.19921374495836747,0.8936228757594435,0.6194381713867188,,225.73194885253906,245.4747314453125,63.07983727219899,1.3438578931913434
/Users/mackjb/repository/datasciencetest_reco_plante-1/dataset/plantvillage/augmented_images/Grape___Black_rot/003d09ef-e16c-4e8a-badf-847d46cb3dc0___FAM_B.Rot 3184_final_masked_aug_0.png,003d09ef-e16c-4e8a-badf-847d46cb3dc0___FAM_B.Rot 3184_final_masked_aug_0.png,png,80185,Grape___Black_rot,256,256,RGB,3,1.0,True,False,False,25a82007488980d02bfb3bc819dfefbc,False,Grape,Black_rot,True,0.0020673929354264103,2.519218309428246e-07,9.384481305789782e-10,4.3675998353071486e-11,5.778703954869434e-22,-2.631527382160282e-15,-8.823481757856047e-21,0.9848666632871566,0.012456513010399404,0.0026768237024437946,0.09888975240332318,0.10721451674879777,0.5953369140625,56.0,38429.0,1322.136206626892,0.2762590731191463,0.8458575453424899,0.6438096833640475,,211.2505340576172,251.65341186523438,45.48763040604096,1.3570201602600502
/Users/mackjb/repository/datasciencetest_reco_plante-1/dataset/plantvillage/augmented_images/Grape___Black_rot/003d09ef-e16c-4e8a-badf-847d46cb3dc0___FAM_B.Rot 3184_final_masked_aug_1.png,003d09ef-e16c-4e8a-badf-847d46cb3dc0___FAM_B.Rot 3184_final_masked_aug_1.png,png,74940,Grape___Black_rot,256,256,RGB,3,1.0,True,False,False,25a82007488980d02bfb3bc819dfefbc,False,Grape,Black_rot,True,0.0023243556698601896,4.1925715876146713e-07,1.0191021265142095e-09,6.334651868640786e-11,5.052439779063794e-21,2.2050390698626717e-15,-1.528150074979233e-20,0.9838117223101046,0.012739731250008247,0.0034485464398872423,0.09483253897501567,0.10750952697494083,0.5593414306640625,55.0,36062.0,1350.337217092514,0.2485279273513783,0.8267592879168243,0.6236079407899288,,203.91110229492188,243.76177978515625,50.563213351038634,1.3559230275216163
/Users/mackjb/repository/datasciencetest_reco_plante-1/dataset/plantvillage/augmented_images/Grape___Black_rot/006efc68-9e46-4168-921c-10ef8065702c___FAM_B.Rot 3470_final_masked_aug_0.png,006efc68-9e46-4168-921c-10ef8065702c___FAM_B.Rot 3470_final_masked_aug_0.png,png,77430,Grape___Black_rot,256,256,RGB,3,1.0,True,False,False,96175df0039be82911534c2a69100dfb,False,Grape,Black_rot,True,0.001464320702090661,2.5715826641555133e-08,1.221375394115969e-10,1.4026087618933446e-11,-4.2979671723151323e-23,-1.6582510824840193e-15,5.789431582577193e-22,0.9939507363812238,0.004819890760043215,0.001229372858733045,0.10012559292479392,0.10754978943067575,0.595550537109375,52.0,38316.0,1490.7291333675385,0.2166668905340235,0.8684103168487376,0.6553776683087028,,210.90274047851562,244.71127319335938,57.998573678639005,1.3563291370575405
/Users/mackjb/repository/datasciencetest_reco_plante-1/dataset/plantvillage/augmented_images/Cherry_(including_sour)___healthy/002efba9-09b3-43de-93b7-5c2460185cde___JR_HL 9655_final_masked_aug_0.png,002efba9-09b3-43de-93b7-5c2460185cde___JR_HL 9655_final_masked_aug_0.png,png,47619,Cherry_(including_sour)___healthy,256,256,RGB,3,1.0,True,False,False,bcbb89d6dbc455a275b83e31c163fbd3,False,Cherry_(including_sour),healthy,True,0.0017266158369271703,1.541075834273028e-06,7.147883984060094e-13,2.2012563319103812e-13,1.1167527826752968e-26,8.803292616482966e-17,-8.659907483691812e-26,0.9954936996547672,0.0036665014623037673,0.00083979888292912,0.06049282552673035,0.10078315461513226,0.36163330078125,21.0,23329.5,797.0508583784103,0.46146973910554784,0.954777057030019,0.5625361689814815,,112.7467041015625,270.36834716796875,27.231191017456897,1.244165012069079
/Users/mackjb/repository/datasciencetest_reco_plante-1/dataset/plantvillage/augmented_images/Cherry_(including_sour)___healthy/002efba9-09b3-43de-93b7-5c2460185cde___JR_HL 9655_final_masked_aug_1.png,002efba9-09b3-43de-93b7-5c2460185cde___JR_HL 9655_final_masked_aug_1.png,png,50964,Cherry_(including_sour)___healthy,256,256,RGB,3,1.0,True,False,False,bcbb89d6dbc455a275b83e31c163fbd3,False,Cherry_(including_sour),healthy,True,0.002434543422193091,2.1551407467758556e-06,2.2782836393740537e-11,1.9092218699530446e-11,3.4533025988106e-22,-1.1883730116958602e-14,1.982446342126285e-22,0.9951640765849809,0.0038171534749220134,0.0010187699400973265,0.07077564707629223,0.10762119328832781,1.0,1.0,65025.0,1020.0,0.7853981633974483,1.0,0.9922027587890625,0.0,301.72222900390625,301.72222900390625,16.0,1.2915057316486027
/Users/mackjb/repository/datasciencetest_reco_plante-1/dataset/plantvillage/augmented_images/Cherry_(including_sour)___healthy/005f183c-0a73-4738-91f7-c0a0e02cd9e3___JR_HL 9679_final_masked_aug_0.png,005f183c-0a73-4738-91f7-c0a0e02cd9e3___JR_HL 9679_final_masked_aug_0.png,png,65717,Cherry_(including_sour)___healthy,256,256,RGB,3,1.0,True,False,False,e85b741a738e5ffb5a2b6a3d8d595366,False,Cherry_(including_sour),healthy,True,0.0017867335138494617,7.582684550533371e-07,3.0261604847547983e-10,3.762474069518341e-11,3.785239159125998e-21,3.0330673181881834e-14,1.3379142916746243e-21,0.9957528804715045,0.003490399255616872,0.0007567202728788952,0.091519692113112,0.10862729311385663,0.555816650390625,50.0,35861.0,1032.3717069625854,0.42282443018938837,0.945950936428383,0.6131867380264351,,167.666259765625,284.69451904296875,29.720067520059185,1.2966799119526964
/Users/mackjb/repository/datasciencetest_reco_plante-1/dataset/plantvillage/augmented_images/Raspberry___healthy/03a615df-ed85-4ae6-8b41-d5b4c980b76b___Mary_HL 6366_final_masked_aug_0.png,03a615df-ed85-4ae6-8b41-d5b4c980b76b___Mary_HL 6366_final_masked_aug_0.png,png,100022,Raspberry___healthy,256,256,RGB,3,1.0,True,False,False,ea2100e3c2a9c05f9d992b7f67cb943d,False,Raspberry,healthy,True,0.0014610008918936749,1.0364433022612436e-07,8.357976796858979e-11,2.61625022731948e-13,1.2221853062795838e-24,-7.394713225488266e-17,-5.456819996201691e-26,0.9623778177314865,0.02408428176323152,0.0135379005052818,0.10783029068351276,0.10183020689865896,0.63140869140625,34.0,40907.5,1005.0163685083389,0.5089399384068817,0.9583352855737244,0.705301724137931,,210.45159912109375,254.95697021484375,24.69126446176592,1.3010830020825959
/Users/mackjb/repository/datasciencetest_reco_plante-1/dataset/plantvillage/augmented_images/Raspberry___healthy/03a615df-ed85-4ae6-8b41-d5b4c980b76b___Mary_HL 6366_final_masked_aug_1.png,03a615df-ed85-4ae6-8b41-d5b4c980b76b___Mary_HL 6366_final_masked_aug_1.png,png,97281,Raspberry___healthy,256,256,RGB,3,1.0,True,False,False,ea2100e3c2a9c05f9d992b7f67cb943d,False,Raspberry,healthy,True,0.0015952241293225196,7.606516985254845e-08,7.914924326563344e-11,7.641900080005179e-13,-2.3402937271751693e-24,-1.019356196057066e-16,5.463101343664903e-24,0.9798480525690292,0.014907205684793553,0.005244741746177297,0.11247634080576661,0.10346194442496227,1.0,1.0,65025.0,1020.0,0.7853981633974483,1.0,0.9922027587890625,0.0,301.72222900390625,301.72222900390625,16.0,1.2915057316486027
/Users/mackjb/repository/datasciencetest_reco_plante-1/dataset/plantvillage/augmented_images/Raspberry___healthy/00a3fc0e-64cc-4e35-ac2f-aef04fda9b22___Mary_HL 9177_final_masked_aug_0.png,00a3fc0e-64cc-4e35-ac2f-aef04fda9b22___Mary_HL 9177_final_masked_aug_0.png,png,72596,Raspberry___healthy,256,256,RGB,3,1.0,True,False,False,2f5347c1a547971416dd6a2ed3c7c928,False,Raspberry,healthy,True,0.001973689128475474,1.7315214212813123e-07,1.1627347626663622e-09,5.576641768204724e-11,9.963887874417943e-21,2.2980055279593506e-14,1.0117867885508557e-20,0.9564758039522632,0.03478586611041985,0.008738329937316798,0.07735612708777652,0.10859397391355446,0.45556640625,55.0,29335.5,1174.0945764780045,0.2674220385017338,0.846831112971436,0.5384636563876652,,187.06585693359375,231.94554138183594,46.990781630279514,1.3067451178128293
/Users/mackjb/repository/datasciencetest_reco_plante-1/dataset/plantvillage/augmented_images/Apple___Black_rot/00e909aa-e3ae-4558-9961-336bb0f35db3___JR_FrgE.S 8593_final_masked_aug_0.png,00e909aa-e3ae-4558-9961-336bb0f35db3___JR_FrgE.S 8593_final_masked_aug_0.png,png,59412,Apple___Black_rot,256,256,RGB,3,1.0,True,False,False,53f11266f7675ea0398591214693bae3,False,Apple,Black_rot,True,0.0024762066430775885,3.477690983519531e-07,8.289669445253845e-10,6.054786088960224e-11,1.282170375528795e-20,-2.208294083216515e-14,-4.428386670728922e-21,0.9902547235634758,0.007519453352279447,0.002225823084244433,0.08934023223348088,0.10227297402593652,0.519378662109375,30.0,33561.0,995.3767592906952,0.42566678586165085,0.8160035012217806,0.5503246753246753,,213.00802612304688,241.55191040039062,29.521614163345745,1.3036017788886154
/Users/mackjb/repository/datasciencetest_reco_plante-1/dataset/plantvillage/augmented_images/Apple___Black_rot/00e909aa-e3ae-4558-9961-336bb0f35db3___JR_FrgE.S 8593_final_masked_aug_1.png,00e909aa-e3ae-4558-9961-336bb0f35db3___JR_FrgE.S 8593_final_masked_aug_1.png,png,63871,Apple___Black_rot,256,256,RGB,3,1.0,True,False,False,53f11266f7675ea0398591214693bae3,False,Apple,Black_rot,True,0.002374692676900052,4.036834013821046e-07,6.984689924023113e-10,4.7917502534526186e-11,7.003206768987945e-21,-1.535563815328983e-14,5.272815108819351e-21,0.9915421173315383,0.006695946025198415,0.0017619366432633588,0.09289217034924525,0.10403922649416492,0.5427703857421875,52.0,34993.5,1160.2123266458511,0.3266798109421996,0.8100534734600338,0.5424339657738095,,222.93360900878906,247.6173553466797,38.46693365627843,1.329409095981019
/Users/mackjb/repository/datasciencetest_reco_plante-1/dataset/plantvillage/augmented_images/Apple___Black_rot/01e94c43-0879-4e8c-9b61-c48cfed88dab___JR_FrgE.S 3024_final_masked_aug_0.png,01e94c43-0879-4e8c-9b61-c48cfed88dab___JR_FrgE.S 3024_final_masked_aug_0.png,png,67152,Apple___Black_rot,256,256,RGB,3,1.0,True,False,False,c3222151f64b099a246f1c73c180b477,False,Apple,Black_rot,True,0.0012286141721143146,2.6753795589106687e-08,1.585629711310887e-11,2.576246667926952e-11,4.964671692795418e-22,1.4243608583197e-15,-1.5697751661705427e-22,0.9927388314723283,0.005796096175359164,0.0014650723523126378,0.08511008572187079,0.10499657692071186,0.492950439453125,22.0,31923.5,841.9625457525253,0.5658936477690736,0.9148969707391167,0.6330259766012294,,190.578125,226.8348388671875,22.206240808497608,1.2555423641961683
/Users/mackjb/repository/datasciencetest_reco_plante-1/dataset/plantvillage/augmented_images/Tomato___Tomato_mosaic_virus/00c07a77-15e6-4815-92d4-8d1e1afb7f3c___PSU_CG 2052_final_masked_aug_0.png,00c07a77-15e6-4815-92d4-8d1e1afb7f3c___PSU_CG 2052_final_masked_aug_0.png,png,51916,Tomato___Tomato_mosaic_virus,256,256,RGB,3,1.0,True,False,False,dc563d76b57f7a5983e5d3675829ed6c,False,Tomato,Tomato_mosaic_virus,True,0.002242224674196931,7.380526471982806e-07,2.3983744095497587e-10,2.8427687743168964e-10,7.412997179352172e-20,2.43394441514142e-13,3.823651294068287e-21,0.993308375776495,0.005417563477201224,0.0012740607463039301,0.06447272459957369,0.1066081302952702,1.0,1.0,65025.0,1020.0,0.7853981633974483,1.0,0.9922027587890625,0.0,301.72222900390625,301.72222900390625,16.0,1.2915057316486027
/Users/mackjb/repository/datasciencetest_reco_plante-1/dataset/plantvillage/augmented_images/Tomato___Tomato_mosaic_virus/00c07a77-15e6-4815-92d4-8d1e1afb7f3c___PSU_CG 2052_final_masked_aug_1.png,00c07a77-15e6-4815-92d4-8d1e1afb7f3c___PSU_CG 2052_final_masked_aug_1.png,png,57305,Tomato___Tomato_mosaic_virus,256,256,RGB,3,1.0,True,False,False,dc563d76b57f7a5983e5d3675829ed6c,False,Tomato,Tomato_mosaic_virus,True,0.0015989916577085388,6.585246258796179e-07,3.6640813104071974e-10,6.865617124162163e-11,6.872823673409034e-21,4.5963815525660167e-14,8.446432327942221e-21,0.9930017011804336,0.005798045360063256,0.0012002534595035052,0.06831031208876684,0.10840564686552753,1.0,1.0,65025.0,1020.0,0.7853981633974483,1.0,0.9922027587890625,0.0,301.72222900390625,301.72222900390625,16.0,1.2915057316486027
/Users/mackjb/repository/datasciencetest_reco_plante-1/dataset/plantvillage/augmented_images/Tomato___Tomato_mosaic_virus/000ec6ea-9063-4c33-8abe-d58ca8a88878___PSU_CG 2169_final_masked_aug_0.png,000ec6ea-9063-4c33-8abe-d58ca8a88878___PSU_CG 2169_final_masked_aug_0.png,png,41963,Tomato___Tomato_mosaic_virus,256,256,RGB,3,1.0,True,False,False,d139b13652da28bf3b7b8754c3d6b3ed,False,Tomato,Tomato_mosaic_virus,True,0.0019317860017765754,4.6816549518768197e-07,1.7943627234570675e-09,4.578385762452581e-11,-9.501876168758426e-21,-3.006107193870393e-14,9.050966523204911e-21,0.9654099141518658,0.023565575251772213,0.011024510596362011,0.048080985933941785,0.09737294123806639,0.24420166015625,49.0,15641.5,1358.261097073555,0.10654221934112898,0.7241938097553071,0.478245581850425,,136.21014404296875,180.87930297851562,117.94733291714076,1.316902709928755
/Users/mackjb/repository/datasciencetest_reco_plante-1/dataset/plantvillage/augmented_images/Apple___Cedar_apple_rust/04da297e-5238-41b1-a8a0-0c87c6c2f21f___FREC_C.Rust 4394_final_masked_aug_0.png,04da297e-5238-41b1-a8a0-0c87c6c2f21f___FREC_C.Rust 4394_final_masked_aug_0.png,png,49088,Apple___Cedar_apple_rust,256,256,RGB,3,1.0,True,False,False,dee1e5fe1b348ccf205f215e18c08d4e,False,Apple,Cedar_apple_rust,True,0.0019022701279940153,6.994494178997244e-07,1.4744844941644534e-10,1.8359317953799092e-10,3.0188334253300834e-20,1.3882211872955777e-13,1.0564468128710025e-21,0.9936589287359336,0.005339272957976678,0.0010017983060894822,0.0647617527178332,0.1025602209769499,0.37298583984375,42.0,23977.0,942.915863275528,0.3388900538840919,0.9183247476971983,0.6630807522123894,,141.49685668945312,223.2668914794922,37.08096614324703,1.235663979170807
/Users/mackjb/repository/datasciencetest_reco_plante-1/dataset/plantvillage/augmented_images/Apple___Cedar_apple_rust/04da297e-5238-41b1-a8a0-0c87c6c2f21f___FREC_C.Rust 4394_final_masked_aug_1.png,04da297e-5238-41b1-a8a0-0c87c6c2f21f___FREC_C.Rust 4394_final_masked_aug_1.png,png,48534,Apple___Cedar_apple_rust,256,256,RGB,3,1.0,True,False,False,dee1e5fe1b348ccf205f215e18c08d4e,False,Apple,Cedar_apple_rust,True,0.002072557210520119,1.0205620934541971e-06,1.8716573029125954e-10,2.29180463134674e-10,4.7433454960404797e-20,2.0324558004238269e-13,-1.748301458041824e-21,0.9934181217991334,0.005412679702538792,0.0011691984983277005,0.06609452188597606,0.10269631565539027,0.3736419677734375,55.0,23968.5,969.0163685083389,0.3207661219019166,0.9117484831770546,0.6249608886107635,,138.1381072998047,229.6472625732422,39.176115419700395,1.251137679063997
/Users/mackjb/repository/datasciencetest_reco_plante-1/dataset/plantvillage/augmented_images/Apple___Cedar_apple_rust/04da297e-5238-41b1-a8a0-0c87c6c2f21f___FREC_C.Rust 4394_final_masked_aug_2.png,04da297e-5238-41b1-a8a0-0c87c6c2f21f___FREC_C.Rust 4394_final_masked_aug_2.png,png,52141,Apple___Cedar_apple_rust,256,256,RGB,3,1.0,True,False,False,dee1e5fe1b348ccf205f215e18c08d4e,False,Apple,Cedar_apple_rust,True,0.001822384977076389,9.994173941947362e-07,1.4910664013852376e-10,1.7065746276666594e-10,2.718176890079094e-20,1.54034616688725e-13,1.4982174415439556e-21,0.9929253516063129,0.00569850627495639,0.0013761421187306808,0.06793402409675114,0.10332353762293589,0.4021148681640625,13.0,25825.0,1192.8569881916046,0.22807276931151937,0.8756463507671441,0.6265770574534162,,143.51028442382812,244.0316925048828,55.09807528664263,1.2982410067614267
/Users/mackjb/repository/datasciencetest_reco_plante-1/dataset/plantvillage/augmented_images/Apple___Cedar_apple_rust/04da297e-5238-41b1-a8a0-0c87c6c2f21f___FREC_C.Rust 4394_final_masked_aug_3.png,04da297e-5238-41b1-a8a0-0c87c6c2f21f___FREC_C.Rust 4394_final_masked_aug_3.png,png,50332,Apple___Cedar_apple_rust,256,256,RGB,3,1.0,True,False,False,dee1e5fe1b348ccf205f215e18c08d4e,False,Apple,Cedar_apple_rust,True,0.002006502050868612,3.7979005863781315e-07,2.880551412171643e-11,1.924413888744327e-10,1.3362326197859074e-20,1.1207556063237265e-13,5.171053174856819e-21,0.9916563108509,0.0062295064187113175,0.0021141827303886593,0.06669357402782453,0.10385057577498795,1.0,1.0,65025.0,1020.0,0.7853981633974483,1.0,0.9922027587890625,0.0,301.72222900390625,301.72222900390625,16.0,1.2915057316486027
/Users/mackjb/repository/datasciencetest_reco_plante-1/dataset/plantvillage/augmented_images/Peach___Bacterial_spot/002eddd0-b6b3-474c-be08-423e53e24f82___Rutg._Bact.S 1955_final_masked_aug_0.png,002eddd0-b6b3-474c-be08-423e53e24f82___Rutg._Bact.S 1955_final_masked_aug_0.png,png,41430,Peach___Bacterial_spot,256,256,RGB,3,1.0,True,False,False,187b21bb2ec25d7e28d92707fd995e76,False,Peach,Bacterial_spot,True,0.001599627832338702,1.2163578325577623e-06,3.9328915443183024e-11,1.244155642360846e-11,1.5739923423659037e-22,8.422753655668694e-15,2.2575953201644214e-22,0.9957952524917363,0.0035264849843905832,0.0006782625238732386,0.05115255031940741,0.10007464556682467,1.0,1.0,65025.0,1020.0,0.7853981633974483,1.0,0.9922027587890625,0.0,301.72222900390625,301.72222900390625,16.0,1.2915057316486027
/Users/mackjb/repository/datasciencetest_reco_plante-1/dataset/plantvillage/augmented_images/Peach___Bacterial_spot/002eddd0-b6b3-474c-be08-423e53e24f82___Rutg._Bact.S 1955_final_masked_aug_1.png,002eddd0-b6b3-474c-be08-423e53e24f82___Rutg._Bact.S 1955_final_masked_aug_1.png,png,40891,Peach___Bacterial_spot,256,256,RGB,3,1.0,True,False,False,187b21bb2ec25d7e28d92707fd995e76,False,Peach,Bacterial_spot,True,0.0016392664395228692,1.5385356574169872e-06,5.004032811284365e-11,1.742027990775782e-11,5.123504264814089e-22,2.048429880746015e-14,-4.5094336991998406e-23,0.9949103569794951,0.004045532224413055,0.001044110796091602,0.0492140511804311,0.09754882592330978,0.29437255859375,18.0,18918.5,1135.727045416832,0.18430988474925597,0.8681396842878121,0.5600171689065183,,100.72657012939453,247.1107940673828,68.1806655755608,1.2996464771638951
